
TASKID,主题,价值,任务所有者,优先级,修改时间,修改者,涉及对象,关闭时间,创建时间,创建者,到期日期,增加营销活动信息,备注,微信状态,拨打状态,描述,标签,状态,行动摘要
zcrm_105530000002191410,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,庐江县兴运汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191411,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,合肥佳路汽车维修有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191412,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,寿阳县玉林汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191413,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,天长市巨鑫汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191414,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,安庆市鼎久汽车服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191415,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,当涂县国庆汽车修理中心,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191416,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,定远县恒杰汽车修理服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191417,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,凤台县城北乡从喜汽车修配厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191418,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,阜阳市妮妮汽车维修有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191419,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,阜阳市新华汽车维修有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191420,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,黄山市一修汽车服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191421,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,蒙城县志强汽车修理部,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191422,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,铜陵县顺安镇盛达小汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191423,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,寿光市侯镇小黄汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191424,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,宣城市快捷汽车修理厂（普通合伙）,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191425,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,绩溪君达汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191426,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,寿光市学信汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191427,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,宿州市埇桥区新奇特汽车维修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191428,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,枞阳县长安村恒运汽车修配厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191429,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,肥东县半店汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191430,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,蚌埠市高新区时代汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191431,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,怀远县荆芡红旺汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191432,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,明光市亿通汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191433,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,天长市辉煌汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191434,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,蒙城县蒙蚌路郭亚军汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191435,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,蒙城县中飞汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191436,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,滁州市南谯区黄泥小吴汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191437,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,枞阳县德宝汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191438,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,田家庵区旭升汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191439,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,芜湖宗森汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191440,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,芜湖东环汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191441,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,蒙城县达捷汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191442,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,颍上县精英汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191443,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,马鞍山市雨山区强盛汽车维修中心,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191444,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,舒城县南港镇宏达汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191445,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,泾河新城西京汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191446,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,六安市飞龙汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191447,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,潜山县源潭镇顺程汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191448,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,萧县良信汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191449,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,涡阳县涡北街道万鑫汽修厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191450,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,马鞍山市博望区恒达汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191451,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,定远县鑫鑫鹏杨汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191452,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,铜陵市易捷汽车修理有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191453,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,六安正道汽车维修有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191454,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,涡阳县路路达汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191455,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,涡阳县骏达汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191456,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,合肥杰合汽车服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191457,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,寿阳县芳元汽车修理厂,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191458,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,来安县康源汽车修理有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002191459,18年春电销,,小丁,高,2018-04-13 06:05 下午,零克,寿县庆满汽车维修服务有限公司,,2018-04-13 06:05 下午,零克,2018-04-13,电话营销,,,,,,未启动,
zcrm_105530000002192173,18年春电销,中,倩倩,高,2018-04-14 02:44 下午,倩倩,淮南市大方汽车维修有限公司,2018-04-14 02:44 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,已请求,有效沟通,,,完成,
zcrm_105530000002192174,18年春电销,,倩倩,高,2018-04-14 02:39 下午,倩倩,蚌埠经济开发区中太汽车修理厂,2018-04-14 02:39 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝接听,,,完成,
zcrm_105530000002192175,18年春电销,,倩倩,高,2018-04-14 02:39 下午,倩倩,芜湖市鸠瑞汽车维修服务有限公司,2018-04-14 02:39 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192176,18年春电销,无,倩倩,高,2018-04-14 02:38 下午,倩倩,怀远县龙亢建军汽配汽修厂,2018-04-14 02:38 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192177,18年春电销,无,倩倩,高,2018-04-14 02:37 下午,倩倩,五河县大新新宝进汽车修理厂,2018-04-14 02:37 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192178,18年春电销,无,倩倩,高,2018-04-14 02:36 下午,倩倩,芜湖弘顺汽车维修服务有限公司,2018-04-14 02:36 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192179,18年春电销,无,倩倩,高,2018-04-14 02:35 下午,倩倩,广德县鸿辉汽车修理厂,2018-04-14 02:35 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192180,18年春电销,无,倩倩,高,2018-04-14 02:34 下午,倩倩,六安开发区精锐汽车修理厂,2018-04-14 02:34 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192181,18年春电销,低,倩倩,高,2018-04-14 02:33 下午,倩倩,桐城市长达汽车修理厂,2018-04-14 02:33 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,已添加,有效沟通,,,完成,
zcrm_105530000002192182,18年春电销,无,倩倩,高,2018-04-14 02:29 下午,倩倩,萧县小爽汽车维修服务部,2018-04-14 02:29 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192183,18年春电销,无,倩倩,高,2018-04-14 02:27 下午,倩倩,肥西县亚美龙汽车修理厂,2018-04-14 02:27 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192184,18年春电销,无,倩倩,高,2018-04-14 02:26 下午,倩倩,长丰县义井乡小陈汽车修配厂,2018-04-14 02:26 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192185,18年春电销,无,倩倩,高,2018-04-14 02:25 下午,倩倩,合肥瑶海区征成汽车修理设备工具行,2018-04-14 02:25 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192186,18年春电销,无,倩倩,高,2018-04-14 02:24 下午,倩倩,合肥永亮汽车维修有限公司,2018-04-14 02:24 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192187,18年春电销,,倩倩,高,2018-04-14 02:23 下午,倩倩,寿光市李凯汽修部,2018-04-14 02:23 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192188,18年春电销,无,倩倩,高,2018-04-14 04:19 下午,倩倩,涡阳县经济开发区华诚汽车修理厂,2018-04-14 04:19 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192189,18年春电销,,倩倩,高,2018-04-14 02:22 下午,倩倩,马鞍山市宏图汽车修理厂,2018-04-14 02:22 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192190,18年春电销,,倩倩,高,2018-04-14 02:21 下午,倩倩,繁昌县新港镇阳光汽车修理厂,2018-04-14 02:21 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192191,18年春电销,无,倩倩,高,2018-04-14 02:20 下午,倩倩,寿光市天航汽车修理厂,2018-04-14 02:20 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192192,18年春电销,,倩倩,高,2018-04-14 02:19 下午,倩倩,合肥新站区奋斗汽车修理厂,2018-04-14 02:19 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝接听,,,完成,
zcrm_105530000002192193,18年春电销,无,倩倩,高,2018-04-14 02:18 下午,倩倩,泗县星凯汽车修理服务有限公司,2018-04-14 02:18 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192194,18年春电销,中,倩倩,高,2018-04-14 02:17 下午,倩倩,寿阳县瑞通汽修有限公司,2018-04-14 02:17 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,已添加,有效沟通,,,完成,
zcrm_105530000002192195,18年春电销,无,倩倩,高,2018-04-14 02:14 下午,倩倩,寿光市天齐汽车修理厂,2018-04-14 02:14 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,农用车,,拒绝沟通,,,完成,
zcrm_105530000002192196,18年春电销,无,倩倩,高,2018-04-14 02:13 下午,倩倩,五河县北店汽车修理厂,2018-04-14 02:13 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192197,18年春电销,无,倩倩,高,2018-04-14 02:12 下午,倩倩,蚌埠市经开区安博汽车维修厂,2018-04-14 02:12 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192198,18年春电销,无,倩倩,高,2018-04-14 02:10 下午,倩倩,芜湖县芜屯路汽车修理厂,2018-04-14 02:10 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192199,18年春电销,无,倩倩,高,2018-04-14 02:08 下午,倩倩,芜湖县津益汽车维修服务有限公司,2018-04-14 02:08 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192200,18年春电销,无,倩倩,高,2018-04-14 02:06 下午,倩倩,谢家集区宏达汽修厂,2018-04-14 02:06 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192201,18年春电销,无,倩倩,高,2018-04-14 02:00 下午,倩倩,马鞍山市孙延云汽车修理部,2018-04-14 02:00 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,低端,,拒绝沟通,,,完成,
zcrm_105530000002192202,18年春电销,无,倩倩,高,2018-04-14 01:59 下午,倩倩,黄山市金水汽车修理服务有限公司汽车销售分公司,2018-04-14 01:59 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192203,18年春电销,,倩倩,高,2018-04-14 01:58 下午,倩倩,池州市宝利丰汽车维修服务有限公司,2018-04-14 01:58 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝接听,,,完成,
zcrm_105530000002192204,18年春电销,无,倩倩,高,2018-04-14 01:57 下午,倩倩,砀山县官庄镇百忍汽修厂,2018-04-14 01:57 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192205,18年春电销,无,倩倩,高,2018-04-14 01:55 下午,倩倩,全椒县皖达汽车修理厂,2018-04-14 01:55 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192206,18年春电销,无,倩倩,高,2018-04-14 01:32 下午,倩倩,六安市诚明汽修有限公司,2018-04-14 01:32 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192207,18年春电销,,倩倩,高,2018-04-14 01:31 下午,倩倩,无为县金福汽车修理有限公司,2018-04-14 01:31 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192208,18年春电销,,倩倩,高,2018-04-14 01:31 下午,倩倩,田家庵区苏氏汽车修理厂,2018-04-14 01:31 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192209,18年春电销,,倩倩,高,2018-04-14 01:29 下午,倩倩,寿光市焕鑫汽车修理厂,2018-04-14 01:29 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192210,18年春电销,,倩倩,高,2018-04-14 01:28 下午,倩倩,泾河新城田亮汽车修理部,2018-04-14 01:28 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,未接听/正在通话/对方忙/信号差,,,完成,
zcrm_105530000002192211,18年春电销,无,倩倩,高,2018-04-14 01:27 下午,倩倩,阜阳市力合快典汽车维修有限公司,2018-04-14 01:27 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,,,拒绝沟通,,,完成,
zcrm_105530000002192212,18年春电销,无,倩倩,高,2018-04-14 01:26 下午,倩倩,颍上县万里行汽车维修美容中心,2018-04-14 01:26 下午,2018-04-13 06:06 下午,零克,2018-04-13,电话营销,低端,,拒绝沟通,,,完成,
